"TreeNo","NoRates","RootState","NoGains","NoLosses","MaxAgeStartLich","MaxAgeEndLich","GainNodeBegin_1","GainNodeBegin_2","GainNodeBegin_3","GainNodeBegin_4","GainNodeBegin_5","GainNodeBegin_6","GainNodeBegin_7","GainNodeBegin_8","GainNodeBegin_9","GainNodeBegin_10","GainNodeBegin_11","GainNodeBegin_12","GainNodeBegin_13","GainNodeBegin_14","GainNodeBegin_15","GainNodeBegin_16","GainNodeBegin_17","GainNodeBegin_18","GainNodeBegin_19","GainNodeBegin_20","GainNodeBegin_21","GainNodeBegin_22","GainNodeBegin_23","GainNodeBegin_24","GainNodeBegin_25","GainNodeEnd_1","GainNodeEnd_2","GainNodeEnd_3","GainNodeEnd_4","GainNodeEnd_5","GainNodeEnd_6","GainNodeEnd_7","GainNodeEnd_8","GainNodeEnd_9","GainNodeEnd_10","GainNodeEnd_11","GainNodeEnd_12","GainNodeEnd_13","GainNodeEnd_14","GainNodeEnd_15","GainNodeEnd_16","GainNodeEnd_17","GainNodeEnd_18","GainNodeEnd_19","GainNodeEnd_20","GainNodeEnd_21","GainNodeEnd_22","GainNodeEnd_23","GainNodeEnd_24","GainNodeEnd_25","GainBegin_1","GainBegin_2","GainBegin_3","GainBegin_4","GainBegin_5","GainBegin_6","GainBegin_7","GainBegin_8","GainBegin_9","GainBegin_10","GainBegin_11","GainBegin_12","GainBegin_13","GainBegin_14","GainBegin_15","GainBegin_16","GainBegin_17","GainBegin_18","GainBegin_19","GainBegin_20","GainBegin_21","GainBegin_22","GainBegin_23","GainBegin_24","GainBegin_25","GainEnd_1","GainEnd_2","GainEnd_3","GainEnd_4","GainEnd_5","GainEnd_6","GainEnd_7","GainEnd_8","GainEnd_9","GainEnd_10","GainEnd_11","GainEnd_12","GainEnd_13","GainEnd_14","GainEnd_15","GainEnd_16","GainEnd_17","GainEnd_18","GainEnd_19","GainEnd_20","GainEnd_21","GainEnd_22","GainEnd_23","GainEnd_24","GainEnd_25","LossNodeBegin_1","LossNodeBegin_2","LossNodeBegin_3","LossNodeBegin_4","LossNodeBegin_5","LossNodeBegin_6","LossNodeBegin_7","LossNodeBegin_8","LossNodeBegin_9","LossNodeBegin_10","LossNodeBegin_11","LossNodeBegin_12","LossNodeBegin_13","LossNodeBegin_14","LossNodeBegin_15","LossNodeBegin_16","LossNodeBegin_17","LossNodeBegin_18","LossNodeBegin_19","LossNodeBegin_20","LossNodeBegin_21","LossNodeBegin_22","LossNodeBegin_23","LossNodeBegin_24","LossNodeBegin_25","LossNodeEnd_1","LossNodeEnd_2","LossNodeEnd_3","LossNodeEnd_4","LossNodeEnd_5","LossNodeEnd_6","LossNodeEnd_7","LossNodeEnd_8","LossNodeEnd_9","LossNodeEnd_10","LossNodeEnd_11","LossNodeEnd_12","LossNodeEnd_13","LossNodeEnd_14","LossNodeEnd_15","LossNodeEnd_16","LossNodeEnd_17","LossNodeEnd_18","LossNodeEnd_19","LossNodeEnd_20","LossNodeEnd_21","LossNodeEnd_22","LossNodeEnd_23","LossNodeEnd_24","LossNodeEnd_25","LossBegin_1","LossBegin_2","LossBegin_3","LossBegin_4","LossBegin_5","LossBegin_6","LossBegin_7","LossBegin_8","LossBegin_9","LossBegin_10","LossBegin_11","LossBegin_12","LossBegin_13","LossBegin_14","LossBegin_15","LossBegin_16","LossBegin_17","LossBegin_18","LossBegin_19","LossBegin_20","LossBegin_21","LossBegin_22","LossBegin_23","LossBegin_24","LossBegin_25","LossEnd_1","LossEnd_2","LossEnd_3","LossEnd_4","LossEnd_5","LossEnd_6","LossEnd_7","LossEnd_8","LossEnd_9","LossEnd_10","LossEnd_11","LossEnd_12","LossEnd_13","LossEnd_14","LossEnd_15","LossEnd_16","LossEnd_17","LossEnd_18","LossEnd_19","LossEnd_20","LossEnd_21","LossEnd_22","LossEnd_23","LossEnd_24","LossEnd_25","LossNodeBegin_26","LossNodeEnd_26","LossBegin_26","LossEnd_26","LossNodeBegin_27","LossNodeEnd_27","LossBegin_27","LossEnd_27","LossNodeBegin_28","LossNodeEnd_28","LossBegin_28","LossEnd_28","LossNodeBegin_29","LossNodeEnd_29","LossBegin_29","LossEnd_29","LossNodeBegin_30","LossNodeEnd_30","LossBegin_30","LossEnd_30","LossNodeBegin_31","LossNodeEnd_31","LossBegin_31","LossEnd_31","LossNodeBegin_32","LossNodeEnd_32","LossBegin_32","LossEnd_32","LossNodeBegin_33","LossNodeEnd_33","LossBegin_33","LossEnd_33","LossNodeBegin_34","LossNodeEnd_34","LossBegin_34","LossEnd_34","LossNodeBegin_35","LossNodeEnd_35","LossBegin_35","LossEnd_35","LossNodeBegin_36","LossNodeEnd_36","LossBegin_36","LossEnd_36","LossNodeBegin_37","LossNodeEnd_37","LossBegin_37","LossEnd_37","LossNodeBegin_38","LossNodeEnd_38","LossBegin_38","LossEnd_38"
399,"2Rate","Non",12,6,303.572608,280.207664,321,328,330,315,404,405,489,500,500,513,521,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,19,331,334,98,406,490,501,506,514,211,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.31,57.333007,127.4,275.12,267.448718,303.572608,175.407852,210.624767,210.624767,196.818078,64.8773630000001,85.300085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.88,0,79.05,248.62,0,280.207664,161.519571,147.389999,134.411773,139.279999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,341,353,363,363,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,29,42,54,55,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.763783,106.502916,137.326367,159.168692,159.168692,77.4758629999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"2Rate","Non",15,11,320.624325,275.12,317,337,343,355,360,362,371,423,427,432,434,443,423,310,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,338,29,357,361,53,372,424,431,433,435,132,515,586,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.955542,97.496288,167.873447,211.955332,199.632871,199.881257,232.600082,291.723928,226.42,151.28,127.4,220.005718,291.723928,308.012779,320.624325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.159999,62.011285,0,94.48,115.40343,0,139.28,275.12,181.31,48.06864,79.05,0,215.63,180.541753,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,358,426,431,433,440,425,450,452,449,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,45,427,432,120,128,443,136,149,152,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.229999,67.330884,237.660439,181.31,48.06864,94.634738,255.2,169.24906,158.83082,188.894531,191.40304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,226.42,151.28,0,0,220.005718,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"2Rate","Non",6,19,342.661586,321.13,314,393,400,404,428,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,394,90,98,119,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.661586,239.45,91.50564,63.590522,177.854007,210.983866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,216.520606,0,0,0,198.298692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,319,326,338,351,353,392,394,443,446,440,490,492,502,569,575,579,580,571,NA,NA,NA,NA,NA,NA,316,12,15,29,41,45,393,396,444,135,137,491,195,503,570,266,270,581,584,NA,NA,NA,NA,NA,NA,321.13,289.115823,122.066768,173.555968,137.44446,136.929531,265.01,216.520606,115.856782,73.8258020000001,190.599162,243.925794,213.16,299.759077,255.2,99.942843,49.569822,127.4,226.42,NA,NA,NA,NA,NA,NA,27.9,0,0,0,0,0,239.45,182.268211,17.612318,0,0,113.658275,0,257.61,80,0,0,113.956751,159.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"1Rate","Non",8,14,305.49,301.620193,318,477,494,507,511,516,529,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,167,495,508,202,212,224,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.49,155.785855,193.082616,219.861464,123.970088,97.367377,241.929295,125.892597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.620193,0,146.45,139.280001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,333,344,334,352,400,406,407,408,398,420,416,497,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,24,34,40,42,92,99,100,409,411,112,426,498,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.732098,179.231474,137.530577,169.391121,142.351104,140.675326,86.6761069999999,136.935749,127.4,226.42,189.230001,265.010001,130.005998,58.9908389999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,51.480209,159.74,0,251.954865,26.227669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,"2Rate","Non",16,3,295.829178,255.73101,324,326,343,347,354,367,314,423,498,502,503,508,507,495,523,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16,344,353,355,54,422,424,189,191,506,509,511,515,217,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.737597,87.056882,94.480001,196.559676,213.16,167.101038,295.829178,287.668819,241.20482,76.163192,127.4,97.878567,116.88,269.806373,285.418896,230.885087,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,73.890001,98.07,197.678887,0,255.73101,248.62,0,0,79.05,61.64,46.92,215.63,0,139.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,470,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,168,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.051866,158.484307,103.961187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.840381,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"2Rate","Non",21,4,293.922117,230.789999,314,317,316,325,332,334,330,343,476,479,474,541,543,544,539,546,547,568,575,572,581,NA,NA,NA,NA,8,318,324,19,25,336,337,408,170,173,480,232,233,235,238,240,241,569,267,274,582,NA,NA,NA,NA,283.12349,235.247795,237.31634,239.995386,52.4607539999999,127.4,181.31,293.922117,214.309885,125.508113,263.401737,105.587549,94.480001,72.062516,137.605743,146.159714,130.716309,191.808515,77.666865,103.743609,213.16,NA,NA,NA,NA,0,197.88573,122.58,0,0,79.0499999999999,116.88,230.789999,0,0,166.369107,0,0,0,0,0,0,139.28,0,0,200.974283,NA,NA,NA,NA,339,462,462,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,151,152,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3180249999999,147.8027,147.8027,178.805279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"2Rate","Non",5,20,359.99,321.13,310,316,352,403,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,318,41,95,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,234.870719,121.70651,102.127606,63.797392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,204.413199,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,318,322,314,395,394,414,423,430,429,433,435,422,443,511,528,530,529,549,590,NA,NA,NA,NA,NA,315,319,12,390,396,398,109,424,120,432,126,127,439,444,512,217,232,233,241,286,NA,NA,NA,NA,NA,255.157895,204.413199,71.1870170000001,255.157895,182.656015,216.281222,192.372463,226.42,116.01301,127.4,58.0406600000001,102.72182,255.2,284.034929,247.292016,190.437653,163.953848,168.648594,128.490411,264.730001,NA,NA,NA,NA,NA,246.624062,39.2630770000001,0,206.177294,150.862244,176.663252,0,159.74,0,45.2708690000001,0,0,80.0000000000001,257.61,27.9000010000001,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,"2Rate","Non",6,19,347.000386,321.13,314,396,424,429,442,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,397,113,117,443,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.000386,258.82872,90.9048550000001,62.986569,156.45245,214.118774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,250.18102,0,0,98.07,139.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,318,327,339,347,395,399,403,407,405,444,395,394,505,507,513,514,521,392,NA,NA,NA,NA,NA,NA,316,12,328,32,35,396,400,90,100,415,445,500,195,506,508,204,516,214,523,NA,NA,NA,NA,NA,NA,321.13,286.96833,183.799141,162.86371,100.986553,265.01,213.601509,75.147791,189.23,245.290271,56.739084,265.01,265.429502,216.802138,226.42,87.416853,127.4,97.291599,295.90632,NA,NA,NA,NA,NA,NA,27.9,0,158.804244,0,0,258.82872,79.977435,0,0,207.75256,12.751368,172.43,0,79.9999999999999,159.74,0,97.474881,0,257.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,"2Rate","Non",14,6,297.253514,248.62,317,318,315,310,398,397,477,498,511,580,581,574,476,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,319,322,327,89,399,478,499,512,270,273,583,584,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.676948,127.4,181.31,276.550012,247.679345,297.253514,256.748544,93.2212719999999,94.48,81.175234,61.473227,98.069999,265.009999,182.136977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,79.05,116.88,248.62,0,215.63,213.159999,58.2950319999999,73.89,0,0,83.619327,139.279999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,378,379,380,382,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,67,68,69,70,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.436983,135.371618,178.537673,165.715771,162.917663,189.229999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"2Rate","Non",16,5,303.924769,275.808253,328,331,325,341,342,353,493,504,503,514,515,529,541,549,554,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,25,332,36,343,354,494,505,507,207,210,225,236,242,247,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.4,45.333341,181.31,285.238204,303.924769,298.703374,257.932276,212.76048,213.16,189.102703,188.768293,128.232859,133.019486,60.485689,95.462016,94.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.05,0,116.88,0,215.63,275.808253,139.28,115.3296,147.39,0,0,0,0,0,0,73.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,361,375,373,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,50,65,78,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.254469,141.753349,149.521437,189.117393,50.6879920000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,"2Rate","Non",8,15,321.13,309.403425,308,427,477,525,525,556,562,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,159,478,526,535,245,250,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,257.278209,295.185678,230.814312,230.814312,127.833379,67.3936790000001,208.859446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.403425,0,248.396994,213.16,217.663634,0,0,139.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,319,325,326,327,332,346,347,351,349,401,401,527,539,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,320,16,17,328,24,35,36,38,53,402,467,217,227,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.703935,226.42,75.361503,134.355004,127.4,98.536424,108.901993,180.578974,161.709942,168.943062,298.738187,298.738187,210.086623,94.479999,217.663634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,159.74,0,0,54.565705,0,0,0,0,0,257.61,27.9,0,0,36.902219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,"2Rate","Non",17,3,376.30183,260.757895,311,319,398,402,403,400,409,417,423,486,490,504,503,505,516,521,306,NA,NA,NA,NA,NA,NA,NA,NA,312,320,399,90,404,406,410,418,424,174,177,191,192,507,517,522,290,NA,NA,NA,NA,NA,NA,NA,NA,296.63,275.12,115.023734,42.9567649999999,108.923245,156.348956,274.451743,213.16,197.54779,81.6959789999999,60.0419509999999,59.0695619999999,94.4799999999999,174.220431,164.879577,204.26993,376.30183,NA,NA,NA,NA,NA,NA,NA,NA,260.757895,248.62,79.05,0,61.6399999999999,46.92,222.156456,147.39,153.687704,0,0,0,0,109.02034,98.0699999999999,139.28,0,NA,NA,NA,NA,NA,NA,NA,NA,360,385,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,71,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.879427,162.814431,177.718387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,157.465068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"2Rate","Non",6,15,305.489999,296.629999,313,350,357,360,414,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,37,46,361,104,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.489999,138.167327,69.08345,188.243753,217.486553,116.083037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.629999,0,0,139.279998,0,98.0699989999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,322,326,327,318,339,418,436,437,438,440,499,505,517,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,12,16,329,331,340,419,126,130,131,132,500,194,207,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.199999,95.966091,64.653761,127.399999,226.419999,265.009999,60.4681709999999,49.7247149999999,236.565675,225.169735,189.229999,180.2874,57.177969,195.124222,280.33712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.999999,0,0,98.80013,159.739999,259.060658,17.0614869999999,0,0,0,0,147.464695,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,"2Rate","Non",3,21,359.99,347.810927,307,331,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,332,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,86.528731,157.689871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.810927,60.477736,112.343673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,338,343,349,351,355,350,316,426,492,494,511,521,531,577,578,584,585,586,590,313,NA,NA,NA,NA,319,339,33,40,352,43,47,356,427,493,495,196,523,219,269,579,275,277,588,282,594,NA,NA,NA,NA,255.321443,224.367386,189.229999,253.516091,185.473774,86.581682,231.913553,265.01,293.046806,263.998618,254.487057,153.267707,148.390929,121.227054,263.135336,226.42,64.357297,136.87962,127.4,85.755041,347.810927,NA,NA,NA,NA,199.070902,167.52283,0,0,33.234528,0,0,254.147521,257.61,27.9,80,0,128.354224,0,0,159.74,0,0,37.306889,0,61.707341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
